ts,co,no2,o3_1h,o3_8h,pm10,pm25,so2
2016-10-10 02:54:00,0.4,19.0,87.0,80.0,25.0,12.0,11.0
2016-10-10 03:54:00,0.4,17.0,97.0,84.0,27.0,11.0,11.0
2016-10-10 04:54:00,0.4,16.0,103.0,88.0,40.0,11.0,12.0
2016-10-10 05:54:00,0.4,14.0,104.0,91.0,25.0,14.0,10.0
2016-10-10 06:54:00,0.4,19.0,98.0,92.0,36.0,10.0,15.0
2016-10-10 07:54:00,0.4,21.0,96.0,92.0,36.0,12.0,15.0
2016-10-10 12:54:00,0.5,36.0,75.0,93.0,35.0,14.0,25.0
2016-10-10 13:54:00,0.5,40.0,68.0,84.0,34.0,15.0,20.0
2016-10-10 14:54:00,0.6,57.0,47.0,72.0,36.0,15.0,17.0
2016-10-10 15:54:00,0.6,52.0,49.0,60.0,31.0,18.0,12.0
2016-10-10 16:54:00,0.6,48.0,52.0,52.0,26.0,17.0,11.0
2016-10-10 17:54:00,0.6,45.0,50.0,51.0,28.0,17.0,10.0
2016-10-10 18:54:00,0.5,33.0,61.0,54.0,20.0,16.0,10.0
2016-10-10 22:54:00,0.6,50.0,45.0,52.0,31.0,11.0,11.0
2016-10-10 23:54:00,0.7,61.0,38.0,49.0,42.0,12.0,12.0
2016-10-11 00:54:00,0.6,38.0,66.0,52.0,28.0,12.0,16.0
2016-10-11 01:54:00,0.5,25.0,83.0,59.0,34.0,14.0,20.0
2016-10-11 02:54:00,0.5,22.0,93.0,65.0,34.0,14.0,16.0
2016-10-11 03:54:00,0.5,19.0,106.0,72.0,36.0,14.0,11.0
2016-10-11 04:54:00,0.5,18.0,115.0,78.0,27.0,15.0,12.0
2016-10-11 05:54:00,0.5,15.0,117.0,83.0,44.0,13.0,14.0
2016-10-11 06:54:00,0.5,19.0,115.0,92.0,40.0,11.0,15.0
2016-10-11 07:54:00,0.6,21.0,104.0,100.0,27.0,12.0,16.0
2016-10-11 08:54:00,0.6,24.0,98.0,104.0,40.0,9.0,19.0
2016-10-11 10:54:00,0.6,25.0,88.0,106.0,24.0,14.0,18.0
2016-10-11 11:54:00,0.6,25.0,82.0,103.0,27.0,13.0,16.0
2016-10-11 12:54:00,0.6,33.0,68.0,96.0,25.0,14.0,12.0
2016-10-11 13:54:00,0.6,30.0,70.0,89.0,21.0,12.0,17.0
2016-10-11 14:54:00,0.6,31.0,68.0,83.0,28.0,10.0,25.0
2016-10-11 15:54:00,0.5,34.0,64.0,77.0,22.0,11.0,14.0
2016-10-11 16:54:00,0.5,26.0,70.0,70.0,17.0,13.0,11.0
2016-10-11 17:54:00,0.5,22.0,76.0,73.0,22.0,9.0,10.0
2016-10-11 18:54:00,0.5,18.0,81.0,76.0,23.0,9.0,10.0
2016-10-11 19:54:00,0.5,16.0,83.0,78.0,24.0,9.0,10.0
2016-10-11 22:54:00,0.7,50.0,48.0,72.0,20.0,17.0,10.0
2016-10-12 00:54:00,0.7,40.0,69.0,71.0,26.0,18.0,11.0
2016-10-12 01:54:00,0.7,37.0,86.0,73.0,33.0,22.0,15.0
2016-10-12 02:54:00,0.6,28.0,103.0,78.0,52.0,21.0,21.0
2016-10-12 05:54:00,0.7,21.0,125.0,86.0,41.0,29.0,15.0
2016-10-12 06:54:00,0.7,21.0,127.0,102.0,43.0,28.0,15.0
2016-10-12 07:54:00,0.7,25.0,130.0,107.0,69.0,32.0,23.0
2016-10-12 08:54:00,0.8,31.0,120.0,115.0,72.0,37.0,19.0
2016-10-12 09:54:00,0.8,30.0,125.0,122.0,62.0,40.0,17.0
2016-10-13 02:54:00,0.6,41.0,65.0,65.0,50.0,19.0,26.0
2016-10-13 10:54:00,0.7,50.0,59.0,59.0,55.0,18.0,30.0
2016-10-13 13:54:00,0.7,65.0,39.0,49.0,48.0,24.0,14.0
2016-10-13 22:54:00,0.6,52.0,53.0,53.0,23.0,19.0,11.0
2016-10-13 23:54:00,0.8,74.0,39.0,46.0,52.0,21.0,12.0
2016-10-14 00:54:00,0.8,55.0,61.0,51.0,53.0,24.0,19.0
2016-10-15 04:54:00,0.6,22.0,92.0,92.0,37.0,16.0,12.0
2016-10-15 05:54:00,0.6,24.0,90.0,91.0,45.0,18.0,13.0
2016-10-15 06:54:00,0.6,27.0,91.0,91.0,44.0,19.0,13.0
2016-10-15 07:54:00,0.7,31.0,90.0,91.0,56.0,18.0,13.0
2016-10-15 08:54:00,0.7,35.0,83.0,89.0,64.0,20.0,13.0
2016-10-15 09:54:00,0.7,38.0,77.0,87.0,62.0,20.0,13.0
2016-10-15 10:54:00,0.8,44.0,67.0,84.0,62.0,20.0,13.0
2016-10-15 11:54:00,0.8,40.0,71.0,83.0,58.0,25.0,13.0
2016-10-15 12:54:00,0.8,44.0,62.0,79.0,55.0,24.0,14.0
2016-10-15 13:54:00,0.8,50.0,53.0,74.0,52.0,21.0,16.0
2016-10-15 14:54:00,0.8,60.0,42.0,68.0,51.0,21.0,17.0
2016-10-15 15:54:00,0.7,58.0,41.0,62.0,47.0,23.0,16.0
2016-10-15 16:54:00,0.7,46.0,55.0,55.0,44.0,24.0,14.0
2016-10-15 17:54:00,0.7,41.0,53.0,54.0,48.0,21.0,14.0
2016-10-15 18:54:00,0.7,36.0,57.0,55.0,43.0,20.0,13.0
2016-10-15 19:54:00,0.7,37.0,55.0,55.0,41.0,20.0,12.0
2016-10-15 20:54:00,0.7,41.0,45.0,53.0,44.0,20.0,13.0
2016-10-15 21:54:00,0.7,41.0,42.0,51.0,50.0,18.0,12.0
2016-10-15 22:54:00,0.7,53.0,28.0,48.0,52.0,19.0,12.0
2016-10-15 23:54:00,0.8,50.0,33.0,46.0,59.0,23.0,11.0
2016-10-16 00:54:00,0.8,49.0,39.0,44.0,62.0,23.0,12.0
2016-10-16 01:54:00,0.8,49.0,46.0,43.0,57.0,29.0,13.0
2016-10-16 02:54:00,0.8,42.0,67.0,44.0,36.0,29.0,12.0
2016-10-16 03:54:00,0.8,43.0,80.0,48.0,60.0,30.0,13.0
2016-10-16 05:54:00,0.8,33.0,131.0,66.0,74.0,49.0,17.0
2016-10-16 06:54:00,0.8,32.0,155.0,81.0,73.0,51.0,15.0
2016-10-16 07:54:00,1.0,56.0,167.0,98.0,122.0,69.0,17.0
2016-10-16 08:54:00,1.0,55.0,144.0,111.0,103.0,90.0,16.0
2016-10-16 09:54:00,1.6,80.0,85.0,116.0,167.0,100.0,24.0
2016-10-16 10:54:00,1.7,73.0,73.0,117.0,,128.0,30.0
2016-10-16 11:54:00,1.5,63.0,59.0,114.0,,114.0,26.0
2016-10-16 12:54:00,1.2,53.0,54.0,108.0,,81.0,18.0
2016-10-16 13:54:00,1.2,53.0,49.0,98.0,62.0,54.0,19.0
2016-10-16 14:54:00,1.1,33.0,66.0,87.0,,54.0,17.0
2016-10-16 15:54:00,1.0,35.0,59.0,74.0,,42.0,16.0
2016-10-16 16:54:00,1.0,31.0,63.0,63.0,,36.0,15.0
2016-10-16 17:54:00,0.9,34.0,56.0,60.0,,34.0,17.0
2016-10-16 18:54:00,0.9,38.0,44.0,54.0,,37.0,22.0
2016-10-16 19:54:00,0.9,28.0,52.0,54.0,,46.0,19.0
2016-10-16 20:54:00,0.9,29.0,52.0,53.0,,47.0,16.0
2016-10-16 21:54:00,0.9,26.0,53.0,53.0,,45.0,15.0
2016-10-16 22:54:00,0.9,36.0,44.0,52.0,47.0,45.0,17.0
2016-10-16 23:54:00,1.0,42.0,45.0,51.0,,50.0,15.0
2016-10-17 00:54:00,1.4,52.0,47.0,49.0,62.0,50.0,22.0
2016-10-17 01:54:00,1.0,36.0,79.0,52.0,,49.0,15.0
2016-10-17 02:54:00,0.8,29.0,95.0,58.0,38.0,31.0,15.0
2016-10-17 03:54:00,0.9,42.0,89.0,63.0,48.0,36.0,20.0
2016-10-17 04:54:00,0.9,36.0,99.0,69.0,49.0,47.0,19.0
2016-10-17 05:54:00,0.9,34.0,106.0,76.0,59.0,49.0,27.0
2016-10-17 06:54:00,0.9,34.0,107.0,83.0,49.0,46.0,32.0
2016-10-17 07:54:00,0.9,45.0,100.0,90.0,63.0,44.0,30.0
2016-10-17 08:54:00,0.8,55.0,72.0,93.0,47.0,38.0,17.0
2016-10-17 09:54:00,0.8,55.0,68.0,92.0,44.0,25.0,34.0
2016-10-17 10:54:00,0.8,50.0,63.0,88.0,48.0,20.0,40.0
2016-10-17 11:54:00,0.8,51.0,64.0,85.0,31.0,19.0,17.0
2016-10-17 12:54:00,0.7,38.0,86.0,83.0,21.0,16.0,11.0
2016-10-17 13:54:00,0.6,37.0,90.0,81.0,20.0,14.0,11.0
2016-10-17 14:54:00,0.6,32.0,97.0,80.0,13.0,11.0,11.0
2016-10-17 15:54:00,0.6,31.0,97.0,80.0,16.0,13.0,11.0
2016-10-17 16:54:00,0.6,33.0,89.0,89.0,14.0,11.0,11.0
2016-10-17 17:54:00,0.6,35.0,82.0,86.0,18.0,15.0,12.0
2016-10-17 18:54:00,0.6,35.0,77.0,83.0,23.0,13.0,16.0
2016-10-17 19:54:00,0.6,34.0,74.0,80.0,31.0,17.0,36.0
2016-10-17 20:54:00,0.6,43.0,59.0,76.0,29.0,18.0,32.0
2016-10-17 21:54:00,0.6,45.0,56.0,73.0,24.0,19.0,25.0
2016-10-17 22:54:00,0.7,53.0,54.0,70.0,26.0,14.0,23.0
2016-10-17 23:54:00,0.7,46.0,67.0,70.0,20.0,13.0,17.0
2016-10-18 00:54:00,0.7,39.0,78.0,68.0,25.0,11.0,11.0
2016-10-18 01:54:00,0.7,40.0,79.0,68.0,28.0,9.0,11.0
2016-10-18 02:54:00,0.7,33.0,92.0,70.0,31.0,15.0,10.0
2016-10-18 03:54:00,0.7,30.0,103.0,74.0,28.0,16.0,10.0
2016-10-18 04:54:00,0.7,28.0,111.0,80.0,26.0,17.0,10.0
2016-10-18 05:54:00,0.7,29.0,112.0,87.0,32.0,21.0,10.0
2016-10-18 06:54:00,0.7,35.0,106.0,94.0,33.0,21.0,12.0
2016-10-18 07:54:00,0.7,37.0,102.0,98.0,42.0,21.0,12.0
2016-10-18 08:54:00,0.7,39.0,98.0,100.0,48.0,25.0,11.0
2016-10-18 09:54:00,0.8,46.0,87.0,101.0,47.0,27.0,11.0
2016-10-18 10:54:00,0.8,43.0,91.0,101.0,40.0,25.0,11.0
2016-10-18 11:54:00,0.8,37.0,91.0,100.0,41.0,25.0,10.0
2016-10-18 12:54:00,0.7,37.0,93.0,98.0,42.0,25.0,10.0
2016-10-18 13:54:00,0.7,35.0,94.0,95.0,43.0,24.0,10.0
2016-10-18 14:54:00,0.7,31.0,98.0,94.0,42.0,24.0,10.0
2016-10-18 15:54:00,0.7,31.0,97.0,94.0,40.0,29.0,10.0
2016-10-18 16:54:00,0.7,36.0,90.0,90.0,44.0,28.0,11.0
2016-10-18 17:54:00,0.7,31.0,93.0,92.0,41.0,31.0,11.0
2016-10-18 18:54:00,0.7,26.0,96.0,93.0,50.0,34.0,12.0
2016-10-18 19:54:00,0.7,21.0,103.0,96.0,50.0,32.0,12.0
2016-10-18 20:54:00,0.8,27.0,97.0,96.0,63.0,36.0,14.0
2016-10-18 21:54:00,0.9,38.0,81.0,93.0,74.0,42.0,15.0
2016-10-18 22:54:00,0.9,46.0,73.0,90.0,79.0,44.0,14.0
2016-10-18 23:54:00,0.9,49.0,71.0,88.0,75.0,37.0,12.0
2016-10-19 00:54:00,0.9,54.0,67.0,85.0,77.0,31.0,12.0
2016-10-19 01:54:00,0.9,46.0,74.0,83.0,68.0,35.0,12.0
2016-10-19 02:54:00,0.8,38.0,84.0,81.0,84.0,35.0,12.0
2016-10-19 03:54:00,0.8,33.0,88.0,79.0,65.0,34.0,11.0
2016-10-19 04:54:00,0.8,34.0,94.0,79.0,44.0,30.0,11.0
2016-10-19 05:54:00,0.8,39.0,90.0,80.0,44.0,31.0,12.0
2016-10-19 06:54:00,0.8,46.0,84.0,82.0,,,13.0
2016-10-19 07:54:00,0.8,48.0,80.0,83.0,,,11.0
2016-10-19 08:54:00,0.8,59.0,72.0,83.0,99.0,22.0,12.0
2016-10-19 09:54:00,0.8,64.0,62.0,82.0,59.0,22.0,11.0
2016-10-19 10:54:00,0.8,63.0,58.0,78.0,63.0,23.0,11.0
2016-10-19 11:54:00,0.7,58.0,64.0,76.0,60.0,23.0,11.0
2016-10-19 12:54:00,0.8,63.0,57.0,71.0,46.0,17.0,10.0
2016-10-19 13:54:00,0.8,63.0,58.0,67.0,61.0,22.0,12.0
2016-10-19 14:54:00,0.8,65.0,53.0,63.0,51.0,22.0,12.0
2016-10-19 15:54:00,0.7,60.0,53.0,60.0,53.0,25.0,12.0
2016-10-19 16:54:00,0.8,55.0,50.0,50.0,50.0,28.0,14.0
2016-10-19 17:54:00,0.7,54.0,49.0,50.0,49.0,38.0,15.0
2016-10-19 18:54:00,0.7,63.0,36.0,45.0,,38.0,14.0
2016-10-19 19:54:00,0.7,71.0,35.0,42.0,41.0,38.0,16.0
2016-10-19 21:54:00,0.6,32.0,75.0,49.0,34.0,27.0,12.0
2016-10-19 22:54:00,0.7,45.0,62.0,51.0,35.0,21.0,11.0
2016-10-19 23:54:00,0.7,56.0,62.0,53.0,32.0,23.0,11.0
2016-10-20 00:54:00,0.8,59.0,63.0,55.0,32.0,22.0,11.0
2016-10-20 01:54:00,0.8,55.0,68.0,57.0,38.0,25.0,11.0
2016-10-20 02:54:00,0.9,50.0,69.0,62.0,34.0,22.0,10.0
2016-10-20 03:54:00,0.9,49.0,69.0,67.0,34.0,30.0,9.0
2016-10-20 04:54:00,0.8,41.0,78.0,68.0,,27.0,10.0
2016-10-20 05:54:00,0.8,39.0,77.0,68.0,29.0,29.0,10.0
2016-10-20 06:54:00,0.8,41.0,69.0,69.0,28.0,25.0,10.0
2016-10-20 07:54:00,0.8,45.0,57.0,69.0,31.0,26.0,10.0
2016-10-20 08:54:00,0.8,46.0,50.0,67.0,32.0,20.0,9.0
2016-10-20 09:54:00,0.8,52.0,42.0,64.0,31.0,19.0,10.0
2016-10-20 10:54:00,0.7,42.0,60.0,63.0,27.0,19.0,10.0
2016-10-20 11:54:00,0.7,44.0,54.0,61.0,38.0,21.0,11.0
2016-10-20 12:54:00,0.7,39.0,62.0,59.0,30.0,26.0,12.0
2016-10-20 13:54:00,0.7,36.0,69.0,58.0,31.0,23.0,11.0
2016-10-20 14:54:00,0.7,33.0,72.0,58.0,34.0,24.0,12.0
2016-10-20 15:54:00,0.7,29.0,74.0,60.0,34.0,29.0,13.0
2016-10-20 16:54:00,0.6,23.0,79.0,79.0,26.0,26.0,12.0
2016-10-20 17:54:00,0.6,19.0,84.0,82.0,,23.0,10.0
2016-10-20 18:54:00,0.5,19.0,82.0,82.0,,15.0,10.0
2016-10-20 19:54:00,0.5,25.0,74.0,80.0,14.0,14.0,10.0
2016-10-20 20:54:00,0.5,17.0,84.0,81.0,,9.0,9.0
2016-10-20 21:54:00,0.5,28.0,67.0,78.0,12.0,8.0,10.0
2016-10-20 22:54:00,0.6,35.0,59.0,76.0,,11.0,12.0
2016-10-20 23:54:00,0.6,40.0,54.0,73.0,10.0,10.0,10.0
2016-10-21 00:54:00,0.7,42.0,52.0,70.0,10.0,9.0,9.0
2016-10-21 01:54:00,0.7,40.0,55.0,66.0,9.0,7.0,10.0
2016-10-21 02:54:00,0.7,40.0,47.0,62.0,5.0,5.0,9.0
2016-10-21 03:54:00,0.7,39.0,47.0,58.0,,8.0,10.0
2016-10-21 04:54:00,0.7,37.0,49.0,54.0,,5.0,9.0
2016-10-21 05:54:00,0.7,39.0,43.0,51.0,,7.0,9.0
2016-10-21 06:54:00,0.6,34.0,46.0,49.0,5.0,4.0,9.0
2016-10-21 07:54:00,0.6,33.0,56.0,49.0,6.0,5.0,9.0
2016-10-21 08:54:00,0.6,33.0,61.0,50.0,4.0,4.0,9.0
2016-10-21 09:54:00,0.7,33.0,67.0,52.0,7.0,4.0,9.0
2016-10-21 10:54:00,0.7,29.0,73.0,55.0,8.0,4.0,9.0
2016-10-21 11:54:00,0.6,27.0,69.0,58.0,13.0,5.0,9.0
2016-10-21 12:54:00,0.6,26.0,73.0,61.0,5.0,4.0,9.0
2016-10-21 13:54:00,0.6,24.0,72.0,65.0,14.0,6.0,9.0
2016-10-21 14:54:00,0.6,25.0,67.0,67.0,10.0,5.0,9.0
2016-10-21 15:54:00,0.6,20.0,68.0,69.0,11.0,6.0,10.0
2016-10-21 16:54:00,0.6,16.0,66.0,66.0,11.0,6.0,9.0
2016-10-21 17:54:00,0.6,17.0,62.0,64.0,19.0,8.0,9.0
2016-10-21 18:54:00,0.6,23.0,52.0,60.0,14.0,8.0,9.0
2016-10-21 19:54:00,0.6,20.0,55.0,59.0,,8.0,9.0
2016-10-21 20:54:00,0.5,19.0,56.0,58.0,10.0,5.0,9.0
2016-10-21 21:54:00,0.5,24.0,52.0,57.0,,6.0,10.0
2016-10-21 22:54:00,0.6,23.0,57.0,57.0,7.0,5.0,10.0
2016-10-21 23:54:00,0.6,34.0,46.0,56.0,15.0,4.0,10.0
2016-10-22 00:54:00,0.6,32.0,46.0,53.0,9.0,6.0,9.0
2016-10-22 01:54:00,0.7,38.0,44.0,51.0,11.0,2.0,9.0
2016-10-22 02:54:00,0.7,34.0,51.0,51.0,6.0,2.0,9.0
2016-10-22 03:54:00,0.6,27.0,50.0,50.0,8.0,7.0,9.0
2016-10-22 04:54:00,0.6,24.0,52.0,50.0,,8.0,9.0
2016-10-22 05:54:00,0.6,26.0,54.0,50.0,8.0,8.0,9.0
2016-10-22 06:54:00,0.6,22.0,55.0,50.0,,8.0,9.0
2016-10-22 07:54:00,0.6,27.0,50.0,50.0,9.0,4.0,10.0
2016-10-22 08:54:00,0.6,26.0,50.0,51.0,,6.0,9.0
2016-10-22 09:54:00,0.6,26.0,47.0,51.0,,5.0,10.0
2016-10-22 10:54:00,0.6,30.0,41.0,50.0,9.0,9.0,10.0
2016-10-22 11:54:00,0.5,21.0,51.0,50.0,4.0,3.0,10.0
2016-10-22 12:54:00,0.5,21.0,52.0,50.0,,5.0,9.0
2016-10-22 13:54:00,0.5,20.0,53.0,50.0,11.0,4.0,9.0
2016-10-22 14:54:00,0.5,15.0,73.0,52.0,,3.0,9.0
2016-10-22 15:54:00,0.5,13.0,74.0,55.0,,4.0,9.0
2016-10-22 16:54:00,0.5,14.0,69.0,69.0,12.0,3.0,9.0
2016-10-22 17:54:00,0.5,11.0,74.0,72.0,13.0,3.0,9.0
2016-10-22 18:54:00,0.5,8.0,86.0,76.0,6.0,2.0,8.0
2016-10-22 19:54:00,0.5,9.0,86.0,79.0,17.0,6.0,9.0
2016-10-22 20:54:00,0.5,10.0,93.0,82.0,24.0,8.0,9.0
2016-10-22 21:54:00,0.5,12.0,92.0,83.0,28.0,10.0,9.0
2016-10-22 22:54:00,0.6,23.0,79.0,83.0,28.0,14.0,9.0
2016-10-22 23:54:00,0.7,30.0,74.0,82.0,44.0,16.0,11.0
2016-10-23 00:54:00,0.6,24.0,85.0,84.0,49.0,21.0,10.0
2016-10-23 01:54:00,0.6,23.0,93.0,86.0,47.0,30.0,10.0
2016-10-23 02:54:00,0.6,18.0,98.0,88.0,39.0,26.0,10.0
2016-10-23 03:54:00,0.6,20.0,98.0,89.0,50.0,23.0,10.0
2016-10-23 04:54:00,0.6,24.0,90.0,89.0,31.0,26.0,10.0
2016-10-23 05:54:00,0.6,21.0,98.0,89.0,58.0,28.0,9.0
2016-10-23 06:54:00,0.6,22.0,100.0,92.0,41.0,26.0,10.0
2016-10-23 07:54:00,0.7,33.0,86.0,94.0,50.0,24.0,10.0
2016-10-23 08:54:00,0.8,37.0,82.0,93.0,50.0,27.0,11.0
2016-10-23 09:54:00,0.7,29.0,96.0,94.0,50.0,28.0,10.0
2016-10-23 10:54:00,0.8,35.0,92.0,93.0,46.0,31.0,10.0
2016-10-23 11:54:00,0.8,37.0,90.0,92.0,52.0,36.0,10.0
2016-10-23 12:54:00,0.8,35.0,90.0,92.0,47.0,32.0,11.0
2016-10-23 13:54:00,0.8,35.0,83.0,90.0,46.0,33.0,12.0
2016-10-23 14:54:00,0.8,33.0,78.0,87.0,37.0,35.0,12.0
2016-10-23 15:54:00,0.8,32.0,73.0,86.0,38.0,32.0,11.0
2016-10-23 16:54:00,0.7,25.0,74.0,74.0,,31.0,10.0
2016-10-23 17:54:00,0.7,21.0,78.0,76.0,27.0,26.0,11.0
2016-10-23 18:54:00,0.7,21.0,78.0,77.0,,26.0,11.0
2016-10-23 19:54:00,0.7,28.0,64.0,74.0,31.0,26.0,12.0
2016-10-23 20:54:00,0.7,31.0,56.0,70.0,35.0,28.0,12.0
2016-10-23 21:54:00,0.8,38.0,47.0,66.0,41.0,31.0,11.0
2016-10-23 22:54:00,0.8,48.0,40.0,62.0,35.0,34.0,11.0
2016-10-23 23:54:00,0.9,67.0,23.0,58.0,55.0,33.0,12.0
2016-10-24 00:54:00,1.0,66.0,36.0,53.0,54.0,39.0,13.0
2016-10-24 01:54:00,0.8,51.0,63.0,51.0,42.0,36.0,14.0
2016-10-24 02:54:00,0.7,42.0,76.0,51.0,37.0,28.0,12.0
2016-10-24 03:54:00,0.7,35.0,87.0,54.0,37.0,23.0,12.0
2016-10-24 04:54:00,0.7,33.0,95.0,58.0,30.0,23.0,11.0
2016-10-24 05:54:00,0.7,29.0,120.0,68.0,45.0,25.0,12.0
2016-10-24 06:54:00,0.6,28.0,141.0,80.0,41.0,28.0,11.0
2016-10-24 07:54:00,0.6,28.0,115.0,92.0,43.0,26.0,10.0
2016-10-24 08:54:00,0.6,33.0,98.0,99.0,33.0,23.0,10.0
2016-10-24 09:54:00,0.6,37.0,83.0,102.0,46.0,21.0,11.0
2016-10-24 10:54:00,0.7,45.0,71.0,101.0,36.0,23.0,11.0
2016-10-24 11:54:00,0.7,45.0,55.0,97.0,38.0,24.0,11.0
2016-10-24 12:54:00,0.6,43.0,51.0,92.0,27.0,20.0,11.0
2016-10-24 13:54:00,0.6,40.0,54.0,84.0,33.0,17.0,11.0
2016-10-24 14:54:00,0.6,31.0,60.0,73.0,20.0,16.0,11.0
2016-10-24 15:54:00,0.6,33.0,52.0,66.0,22.0,12.0,11.0
2016-10-24 16:54:00,0.7,31.0,51.0,51.0,24.0,14.0,13.0
2016-10-24 17:54:00,0.7,25.0,57.0,54.0,29.0,15.0,13.0
2016-10-25 00:54:00,1.7,48.0,11.0,34.0,76.0,48.0,19.0
2016-10-25 01:54:00,2.0,56.0,15.0,13.0,75.0,41.0,28.0
2016-10-25 02:54:00,1.9,57.0,23.0,16.0,62.0,39.0,30.0
2016-10-25 03:54:00,1.6,49.0,32.0,20.0,62.0,42.0,21.0
2016-10-25 04:54:00,1.5,45.0,36.0,23.0,60.0,51.0,19.0
2016-10-25 05:54:00,1.1,51.0,41.0,26.0,55.0,47.0,16.0
2016-10-25 06:54:00,1.1,64.0,25.0,26.0,50.0,39.0,17.0
2016-10-25 07:54:00,1.1,63.0,20.0,25.0,59.0,42.0,19.0
2016-10-25 08:54:00,1.4,70.0,11.0,25.0,59.0,44.0,19.0
2016-10-25 09:54:00,1.2,69.0,12.0,25.0,52.0,47.0,14.0
2016-10-25 10:54:00,1.1,67.0,15.0,24.0,43.0,41.0,12.0
2016-10-25 11:54:00,1.1,76.0,10.0,21.0,,44.0,15.0
2016-10-26 03:54:00,1.3,73.0,17.0,17.0,24.0,20.0,10.0
2016-10-26 04:54:00,1.4,70.0,22.0,20.0,,23.0,10.0
2016-10-26 05:54:00,1.3,74.0,18.0,19.0,33.0,23.0,10.0
2016-10-26 06:54:00,1.3,81.0,12.0,17.0,,16.0,11.0
2016-10-26 08:54:00,0.9,54.0,41.0,22.0,,15.0,9.0
2016-10-26 09:54:00,0.7,29.0,73.0,30.0,12.0,6.0,10.0
2016-10-26 10:54:00,0.6,28.0,76.0,37.0,13.0,2.0,9.0
2016-10-27 02:54:00,0.7,48.0,58.0,58.0,15.0,12.0,10.0
2016-10-27 07:54:00,0.9,75.0,34.0,46.0,24.0,18.0,10.0
2016-10-27 08:54:00,0.8,63.0,41.0,44.0,25.0,20.0,10.0
2016-10-27 09:54:00,1.1,76.0,26.0,40.0,37.0,24.0,11.0
2016-10-27 10:54:00,1.0,73.0,26.0,32.0,35.0,29.0,11.0
2016-10-27 11:54:00,1.0,77.0,18.0,29.0,41.0,32.0,10.0
2016-10-27 12:54:00,1.0,75.0,17.0,27.0,,39.0,10.0
2016-10-27 13:54:00,0.9,60.0,25.0,27.0,41.0,36.0,10.0
2016-10-27 14:54:00,1.0,64.0,16.0,25.0,40.0,40.0,10.0
2016-10-28 08:54:00,0.6,45.0,54.0,54.0,17.0,14.0,9.0
2016-10-28 09:54:00,0.8,48.0,58.0,56.0,27.0,14.0,13.0
2016-10-28 10:54:00,0.7,45.0,59.0,57.0,42.0,19.0,12.0
2016-10-28 11:54:00,0.8,53.0,49.0,55.0,41.0,23.0,13.0
2016-10-28 12:54:00,0.7,43.0,56.0,55.0,26.0,25.0,11.0
2016-10-28 13:54:00,0.7,38.0,60.0,56.0,26.0,25.0,11.0
2016-10-30 09:54:00,0.4,27.0,72.0,72.0,34.0,11.0,10.0
2016-10-30 10:54:00,0.4,29.0,70.0,71.0,34.0,10.0,10.0
2016-10-30 11:54:00,0.4,35.0,64.0,69.0,37.0,9.0,11.0
2016-10-30 12:54:00,0.4,38.0,61.0,67.0,32.0,11.0,11.0
2016-10-30 13:54:00,0.5,40.0,55.0,64.0,35.0,12.0,11.0
2016-10-30 14:54:00,0.5,43.0,50.0,62.0,27.0,13.0,11.0
2016-10-30 21:54:00,0.3,25.0,67.0,67.0,27.0,7.0,10.0
2016-10-30 22:54:00,0.4,43.0,51.0,59.0,19.0,10.0,10.0
2016-10-30 23:54:00,0.5,49.0,50.0,56.0,27.0,14.0,10.0
2016-10-31 00:54:00,0.6,49.0,49.0,54.0,20.0,15.0,11.0
2016-10-31 06:54:00,0.5,38.0,69.0,56.0,33.0,15.0,12.0
2016-10-31 07:54:00,0.7,57.0,48.0,55.0,56.0,18.0,15.0
2016-10-31 08:54:00,0.6,62.0,44.0,54.0,44.0,25.0,12.0
2016-10-31 09:54:00,0.5,55.0,52.0,53.0,49.0,16.0,11.0
2016-10-31 10:54:00,0.5,44.0,57.0,54.0,33.0,16.0,11.0
2016-10-31 11:54:00,0.5,48.0,51.0,54.0,43.0,21.0,12.0
2016-10-31 12:54:00,0.5,63.0,34.0,51.0,38.0,20.0,13.0
2016-10-31 13:54:00,0.6,61.0,30.0,48.0,55.0,21.0,16.0
2016-10-31 14:54:00,0.6,51.0,33.0,44.0,46.0,36.0,16.0
2016-10-31 18:54:00,0.4,11.0,67.0,67.0,11.0,7.0,10.0
2016-10-31 19:54:00,0.4,10.0,67.0,67.0,18.0,10.0,10.0
2016-10-31 20:54:00,0.4,11.0,66.0,67.0,17.0,10.0,10.0
2016-10-31 22:54:00,0.4,20.0,61.0,65.0,27.0,12.0,10.0
2016-11-01 00:54:00,0.4,22.0,67.0,66.0,26.0,12.0,11.0
2016-11-01 01:54:00,0.4,19.0,74.0,67.0,32.0,15.0,10.0
2016-11-01 02:54:00,0.4,18.0,79.0,69.0,25.0,16.0,10.0
2016-11-01 03:54:00,0.4,16.0,86.0,72.0,35.0,18.0,10.0
2016-11-01 04:54:00,0.3,15.0,92.0,76.0,29.0,19.0,10.0
2016-11-01 05:54:00,0.3,16.0,92.0,79.0,40.0,15.0,10.0
2016-11-01 06:54:00,0.3,16.0,88.0,83.0,21.0,15.0,10.0
2016-11-01 07:54:00,0.2,17.0,85.0,83.0,30.0,7.0,10.0
2016-11-01 08:54:00,0.3,23.0,78.0,84.0,21.0,10.0,11.0
